device,subject,browser,run,energy_joules,duration_ms,error_flag
nexus5x,foundationfairy-com-noremovehints,chrome,5,13.012884424787526,9120,False
nexus5x,stern-de-removehints,chrome,1,19.713551185308745,10947,False
nexus5x,stern-de-removehints,chrome,2,19.155455552079427,10463,False
nexus5x,stern-de-removehints,chrome,3,17.89823319538756,11449,False
nexus5x,stern-de-removehints,chrome,4,19.354531082606563,9713,False
nexus5x,stern-de-removehints,chrome,5,19.98230067518449,8998,False
nexus5x,gettersiida-net-removehints,chrome,1,19.396379402157187,9396,False
nexus5x,gettersiida-net-removehints,chrome,2,20.689132244649493,9973,False
nexus5x,gettersiida-net-removehints,chrome,3,18.549782969780846,8848,False
nexus5x,gettersiida-net-removehints,chrome,5,19.328098656306363,9436,False
nexus5x,gettersiida-net-removehints,chrome,4,18.44559489377407,8844,False
nexus5x,multimetertools-com-noremovehints,chrome,1,13.321691079066131,5904,False
nexus5x,multimetertools-com-noremovehints,chrome,2,12.066801705655873,5661,False
nexus5x,multimetertools-com-noremovehints,chrome,3,13.643298808295683,5852,False
nexus5x,multimetertools-com-noremovehints,chrome,4,14.908875352257647,5819,False
nexus5x,multimetertools-com-noremovehints,chrome,5,12.689116614887045,5844,False
nexus5x,vivahr-com-noremovehints,chrome,1,9.23674271582436,4592,False
nexus5x,vivahr-com-noremovehints,chrome,2,9.010376525516032,4283,False
nexus5x,vivahr-com-noremovehints,chrome,3,8.703616430806111,4378,False
nexus5x,vivahr-com-noremovehints,chrome,4,8.78635696275304,4380,False
nexus5x,vivahr-com-noremovehints,chrome,5,9.586894059530298,4208,False
nexus5x,thefreelancemovement-com-removehints,chrome,1,19.19469254156328,7699,False
nexus5x,thefreelancemovement-com-removehints,chrome,2,17.59886842459819,7625,False
nexus5x,thefreelancemovement-com-removehints,chrome,3,16.32260425285755,8945,False
nexus5x,thefreelancemovement-com-removehints,chrome,4,17.058543295239037,8307,False
nexus5x,thefreelancemovement-com-removehints,chrome,5,18.691307891056724,9084,False
nexus5x,creativebloq-com-removehints,chrome,1,18.527064769273153,7503,False
nexus5x,creativebloq-com-removehints,chrome,2,15.545105204780917,8476,False
nexus5x,creativebloq-com-removehints,chrome,3,16.66979810615214,7880,False
nexus5x,creativebloq-com-removehints,chrome,5,17.07068168370569,7203,False
nexus5x,creativebloq-com-removehints,chrome,4,17.891215492005625,8292,False
nexus5x,marketwatch-com-noremovehints,chrome,1,25.170148323204987,11656,False
nexus5x,marketwatch-com-noremovehints,chrome,2,26.84846098431837,11693,False
nexus5x,marketwatch-com-noremovehints,chrome,3,26.375006962450136,10944,False
nexus5x,marketwatch-com-noremovehints,chrome,4,27.369565907477263,12501,False
nexus5x,marketwatch-com-noremovehints,chrome,5,22.462410767133147,12832,False
