device,subject,browser,run,energy_joules,duration_ms,error_flag
nexus5x,screenrant-com-removepreload,chrome,5,17.229604668885326,7662,False
nexus5x,affirm-com-noremovepreload,chrome,1,32.87655090080155,15632,False
nexus5x,affirm-com-noremovepreload,chrome,2,30.36354277953669,14063,False
nexus5x,affirm-com-noremovepreload,chrome,3,35.345285199823195,16853,False
nexus5x,affirm-com-noremovepreload,chrome,4,34.848865454118474,14490,False
nexus5x,affirm-com-noremovepreload,chrome,5,35.0335101295553,16526,False
nexus5x,parsely-com-removepreload,chrome,1,20.346298843222502,9918,False
nexus5x,parsely-com-removepreload,chrome,2,20.924238734827227,9837,False
nexus5x,parsely-com-removepreload,chrome,3,23.426535695081835,11857,False
nexus5x,parsely-com-removepreload,chrome,4,18.006572004179404,10629,False
nexus5x,parsely-com-removepreload,chrome,5,21.747085384381222,10584,False
nexus5x,beegru-com-noremovepreload,chrome,1,32.217501292642524,13060,False
nexus5x,beegru-com-noremovepreload,chrome,2,36.65965201696625,14324,False
nexus5x,beegru-com-noremovepreload,chrome,3,32.551382582578846,13250,False
nexus5x,beegru-com-noremovepreload,chrome,4,30.569708310025124,17085,False
nexus5x,beegru-com-noremovepreload,chrome,5,35.21734551718957,13208,False
nexus5x,intercom-io-noremovepreload,chrome,1,23.44082273797051,8762,False
nexus5x,intercom-io-noremovepreload,chrome,2,20.706738043152857,8482,False
nexus5x,intercom-io-noremovepreload,chrome,3,24.250658206868273,10642,False
nexus5x,intercom-io-noremovepreload,chrome,4,25.83237278311431,11167,False
nexus5x,intercom-io-noremovepreload,chrome,5,27.823966622163827,10391,False
nexus5x,bensonbingham-com-noremovepreload,chrome,1,15.649578375824785,8909,False
nexus5x,bensonbingham-com-noremovepreload,chrome,2,16.32009616763866,8714,False
nexus5x,bensonbingham-com-noremovepreload,chrome,3,16.22796100584286,9065,False
nexus5x,bensonbingham-com-noremovepreload,chrome,4,13.936437324157023,9322,False
nexus5x,bensonbingham-com-noremovepreload,chrome,5,17.436436629378985,8967,False
nexus5x,squareinternet-co-noremovepreload,chrome,1,19.580681083166475,9094,False
nexus5x,squareinternet-co-noremovepreload,chrome,2,20.221434534325496,11188,False
nexus5x,squareinternet-co-noremovepreload,chrome,3,20.35625876264026,8165,False
nexus5x,squareinternet-co-noremovepreload,chrome,4,19.607418069032978,7842,False
nexus5x,squareinternet-co-noremovepreload,chrome,5,18.75532509398541,7798,False
nexus5x,traineracademy-org-removepreload,chrome,1,18.37767622831479,8301,False
nexus5x,traineracademy-org-removepreload,chrome,2,17.550488653816593,7859,False
nexus5x,traineracademy-org-removepreload,chrome,3,16.175002422930802,8256,False
nexus5x,traineracademy-org-removepreload,chrome,4,16.64090602736074,6645,False
nexus5x,traineracademy-org-removepreload,chrome,5,14.672346366709549,6182,False
nexus5x,jisr-net-noremovepreload,chrome,1,22.9871088964749,10199,False
nexus5x,jisr-net-noremovepreload,chrome,2,23.480945483557317,11578,False
nexus5x,jisr-net-noremovepreload,chrome,3,28.17999496599781,9743,False
nexus5x,jisr-net-noremovepreload,chrome,4,22.72908778163258,11591,False
nexus5x,jisr-net-noremovepreload,chrome,5,22.762654224594773,9891,False
